# Protocol 775 (Minecraft Java 26.1.x) packet id table - authoritative.
#
# Source: the official 26.1.2 server jar (server.jar sha1
# 97ccd4c0ed3f81bbb7bfacddd1090b0c56f9bc51). Vanilla registers packets with
# ProtocolInfoBuilder.addPacket from a static initialiser, and each call takes the
# next index, so the order of the `getstatic PacketTypes.<NAME>` instructions in
# that initialiser IS the id table. Extracted from bytecode (not from comment
# text) by target/vanilla-26.1.2/packets_from_jar.py.
#
# Format: <state> <direction> <id> <logical name>
# Consumed by crates/protocol/tests/packet_ids.rs, which fails when a constant in
# crates/protocol/src/ids.rs disagrees with this file.
game serverbound 68 custom_click_action
game clientbound 0 bundle
game clientbound 1 add_entity
game clientbound 2 animate
game clientbound 3 award_stats
game clientbound 4 block_changed_ack
game clientbound 5 block_destruction
game clientbound 6 block_entity_data
game clientbound 7 block_event
game clientbound 8 block_update
game clientbound 9 boss_event
game clientbound 10 change_difficulty
game clientbound 11 chunk_batch_finished
game clientbound 12 chunk_batch_start
game clientbound 13 chunks_biomes
game clientbound 14 clear_titles
game clientbound 15 command_suggestions
game clientbound 16 commands
game clientbound 17 container_close
game clientbound 18 container_set_content
game clientbound 19 container_set_data
game clientbound 20 container_set_slot
game clientbound 21 cookie_request
game clientbound 22 cooldown
game clientbound 23 custom_chat_completions
game clientbound 24 custom_payload
game clientbound 25 damage_event
game clientbound 26 debug_block_value
game clientbound 27 debug_chunk_value
game clientbound 28 debug_entity_value
game clientbound 29 debug_event
game clientbound 30 debug_sample
game clientbound 31 delete_chat
game clientbound 32 disconnect
game clientbound 33 disguised_chat
game clientbound 34 entity_event
game clientbound 35 entity_position_sync
game clientbound 36 explode
game clientbound 37 forget_level_chunk
game clientbound 38 game_event
game clientbound 39 game_rule_values
game clientbound 40 game_test_highlight_pos
game clientbound 41 mount_screen_open
game clientbound 42 hurt_animation
game clientbound 43 initialize_border
game clientbound 44 keep_alive
game clientbound 45 level_chunk_with_light
game clientbound 46 level_event
game clientbound 47 level_particles
game clientbound 48 light_update
game clientbound 49 login
game clientbound 50 low_disk_space_warning
game clientbound 51 map_item_data
game clientbound 52 merchant_offers
game clientbound 53 move_entity_pos
game clientbound 54 move_entity_pos_rot
game clientbound 55 move_minecart_along_track
game clientbound 56 move_entity_rot
game clientbound 57 move_vehicle
game clientbound 58 open_book
game clientbound 59 open_screen
game clientbound 60 open_sign_editor
game clientbound 61 ping
game clientbound 62 pong_response
game clientbound 63 place_ghost_recipe
game clientbound 64 player_abilities
game clientbound 65 player_chat
game clientbound 66 player_combat_end
game clientbound 67 player_combat_enter
game clientbound 68 player_combat_kill
game clientbound 69 player_info_remove
game clientbound 70 player_info_update
game clientbound 71 player_look_at
game clientbound 72 player_position
game clientbound 73 player_rotation
game clientbound 74 recipe_book_add
game clientbound 75 recipe_book_remove
game clientbound 76 recipe_book_settings
game clientbound 77 remove_entities
game clientbound 78 remove_mob_effect
game clientbound 79 reset_score
game clientbound 80 resource_pack_pop
game clientbound 81 resource_pack_push
game clientbound 82 respawn
game clientbound 83 rotate_head
game clientbound 84 section_blocks_update
game clientbound 85 select_advancements_tab
game clientbound 86 server_data
game clientbound 87 set_action_bar_text
game clientbound 88 set_border_center
game clientbound 89 set_border_lerp_size
game clientbound 90 set_border_size
game clientbound 91 set_border_warning_delay
game clientbound 92 set_border_warning_distance
game clientbound 93 set_camera
game clientbound 94 set_chunk_cache_center
game clientbound 95 set_chunk_cache_radius
game clientbound 96 set_cursor_item
game clientbound 97 set_default_spawn_position
game clientbound 98 set_display_objective
game clientbound 99 set_entity_data
game clientbound 100 set_entity_link
game clientbound 101 set_entity_motion
game clientbound 102 set_equipment
game clientbound 103 set_experience
game clientbound 104 set_health
game clientbound 105 set_held_slot
game clientbound 106 set_objective
game clientbound 107 set_passengers
game clientbound 108 set_player_inventory
game clientbound 109 set_player_team
game clientbound 110 set_score
game clientbound 111 set_simulation_distance
game clientbound 112 set_subtitle_text
game clientbound 113 set_time
game clientbound 114 set_title_text
game clientbound 115 set_titles_animation
game clientbound 116 sound_entity
game clientbound 117 sound
game clientbound 118 start_configuration
game clientbound 119 stop_sound
game clientbound 120 store_cookie
game clientbound 121 system_chat
game clientbound 122 tab_list
game clientbound 123 tag_query
game clientbound 124 take_item_entity
game clientbound 125 teleport_entity
game clientbound 126 test_instance_block_status
game clientbound 127 ticking_state
game clientbound 128 ticking_step
game clientbound 129 transfer
game clientbound 130 update_advancements
game clientbound 131 update_attributes
game clientbound 132 update_mob_effect
game clientbound 133 update_recipes
game clientbound 134 update_tags
game clientbound 135 projectile_power
game clientbound 136 custom_report_details
game clientbound 137 server_links
game clientbound 138 waypoint
game clientbound 139 clear_dialog
game clientbound 140 show_dialog
